Date,Title,Artist,Rank,IsNew
2020-02-01,Start Wit Me,Roddy Ricch & Gunna,74,False
2020-02-01,Woods,Mac Miller,75,True
2020-02-01,Nobody But You,Blake Shelton Duet With Gwen Stefani,76,False
2020-02-01,No Idea,Don Toliver,77,False
2020-02-01,SUGAR,BrockHampton,78,False
2020-02-01,BEST ON EARTH,Russ & BIA,79,False
2020-02-01,Everybody,Mac Miller,80,True
2020-02-01,Rare,Selena Gomez,81,False
2020-02-01,U Played,MoneyBagg Yo Featuring Lil Baby,82,False
2020-02-01,Marsh,Eminem,83,True
2020-02-01,No Regrets,Eminem Featuring Don Toliver,84,True
2020-02-01,Out West,JACKBOYS Featuring Young Thug,85,False
2020-02-01,More Hearts Than Mine,Ingrid Andress,86,False
2020-02-01,I Wish Grandpas Never Died,Riley Green,87,False
2020-02-01,Make Me Want To,Jimmie Allen,88,False
2020-02-01,Lock It Up,Eminem Featuring Anderson .Paak,89,True
2020-02-01,What She Wants Tonight,Luke Bryan,90,False
2020-02-01,Surf,Mac Miller,91,True
2020-02-01,Say So,Doja Cat Featuring Nicki Minaj,92,False
2020-02-01,Stepdad,Eminem,93,True
2020-02-01,Take What You Want,Post Malone Featuring Ozzy Osbourne & Travis Scott,94,False
2020-02-01,We Back,Jason Aldean,95,False
2020-02-01,homecoming queen?,Kelsea Ballerini,96,False
2020-02-01,I Hope You're Happy Now,Carly Pearce & Lee Brice,97,False
2020-02-01,Make No Sense,YoungBoy Never Broke Again,98,False
2020-02-01,Easy,DaniLeigh Featuring Chris Brown,99,False
2020-02-01,That's On Me,Mac Miller,100,True
2020-02-08,The Box,Roddy Ricch,1,False
2020-02-08,Life Is Good,Future Featuring Drake,2,False
2020-02-08,Circles,Post Malone,3,False
2020-02-08,Memories,Maroon 5,4,False
2020-02-08,Someone You Loved,Lewis Capaldi,5,False
2020-02-08,"10,000 Hours",Dan + Shay & Justin Bieber,6,False
2020-02-08,Dance Monkey,Tones And I,7,False
2020-02-08,Roxanne,Arizona Zervas,8,False
2020-02-08,Don't Start Now,Dua Lipa,9,False
2020-02-08,Everything I Wanted,Billie Eilish,10,False
2020-02-08,Lose You To Love Me,Selena Gomez,11,False
2020-02-08,Godzilla,Eminem Featuring Juice WRLD,12,False
2020-02-08,Good As Hell,Lizzo,13,False
2020-02-08,BOP,DaBaby,14,False
2020-02-08,Yummy,Justin Bieber,15,False
2020-02-08,Ballin',Mustard & Roddy Ricch,16,False
2020-02-08,Bad Guy,Billie Eilish,17,False
2020-02-08,Blinding Lights,The Weeknd,18,False
2020-02-08,Heartless,The Weeknd,19,False
2020-02-08,HIGHEST IN THE ROOM,Travis Scott,20,False
2020-02-08,The Bones,Maren Morris,21,False
2020-02-08,High Fashion,Roddy Ricch Featuring Mustard,22,False
2020-02-08,Hot Girl Bummer,blackbear,23,False
2020-02-08,No Guidance,Chris Brown Featuring Drake,24,False
2020-02-08,Woah,Lil Baby,25,False
2020-02-08,Senorita,Shawn Mendes & Camila Cabello,26,False
2020-02-08,Trampoline,SHAED,27,False
2020-02-08,You Should Be Sad,Halsey,28,False
2020-02-08,Adore You,Harry Styles,29,False
2020-02-08,What A Man Gotta Do,Jonas Brothers,30,False
2020-02-08,B.I.T.C.H.,Megan Thee Stallion,31,True
2020-02-08,Truth Hurts,Lizzo,32,False
2020-02-08,Falling,Trevor Daniel,33,False
2020-02-08,Anyone,Demi Lovato,34,True
2020-02-08,My Oh My,Camila Cabello Featuring DaBaby,35,False
2020-02-08,Suicidal,YNW Melly & Juice WRLD,36,False
2020-02-08,Only Human,Jonas Brothers,37,False
2020-02-08,Sum 2 Prove,Lil Baby,38,False
2020-02-08,Sucker,Jonas Brothers,39,False
2020-02-08,One Man Band,Old Dominion,40,False
2020-02-08,Even Though I'm Leaving,Luke Combs,41,False
2020-02-08,Heartache Medication,Jon Pardi,42,False
2020-02-08,Nobody But You,Blake Shelton Duet With Gwen Stefani,43,False
2020-02-08,I Don't Care,Ed Sheeran & Justin Bieber,44,False
2020-02-08,Hot,Young Thug Featuring Gunna,45,False
2020-02-08,Kinfolks,Sam Hunt,46,False
2020-02-08,Bandit,Juice WRLD & YoungBoy Never Broke Again,47,False
2020-02-08,Juicy,Doja Cat & Tyga,48,False
2020-02-08,Panini,Lil Nas X,49,False
2020-02-08,South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,50,False
2020-02-08,Tusa,Karol G & Nicki Minaj,51,False
2020-02-08,Homesick,Kane Brown,52,False
2020-02-08,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,53,False
2020-02-08,Good News,Mac Miller,54,False
2020-02-08,P*$$y Fairy (OTW),Jhene Aiko,55,False
2020-02-08,I Hope,Gabby Barrett Featuring Charlie Puth,56,False
2020-02-08,Slide,H.E.R. Featuring YG,57,False
2020-02-08,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,58,False
2020-02-08,Heart On Ice,Rod Wave,59,False
2020-02-08,Futsal Shuffle 2020,Lil Uzi Vert,60,False
2020-02-08,VIBEZ,DaBaby,61,False
2020-02-08,BEST ON EARTH,Russ & BIA,62,False
2020-02-08,Out West,JACKBOYS Featuring Young Thug,63,False
2020-02-08,Graveyard,Halsey,64,False
2020-02-08,What She Wants Tonight,Luke Bryan,65,False
2020-02-08,No Idea,Don Toliver,66,False
2020-02-08,Ridin' Roads,Dustin Lynch,67,False
2020-02-08,More Hearts Than Mine,Ingrid Andress,68,False
2020-02-08,SUGAR,BrockHampton,69,False
2020-02-08,I Wish Grandpas Never Died,Riley Green,70,False
2020-02-08,Start Wit Me,Roddy Ricch & Gunna,71,False
2020-02-08,Make Me Want To,Jimmie Allen,72,False
2020-02-08,Say So,Doja Cat Featuring Nicki Minaj,73,False
2020-02-08,We Back,Jason Aldean,74,False
2020-02-08,I Hope You're Happy Now,Carly Pearce & Lee Brice,75,False
2020-02-08,homecoming queen?,Kelsea Ballerini,76,False
2020-02-08,U Played,MoneyBagg Yo Featuring Lil Baby,77,False
2020-02-08,Blue World,Mac Miller,78,False
2020-02-08,Make No Sense,YoungBoy Never Broke Again,79,False
2020-02-08,Letter To Nipsey,Meek Mill Featuring Roddy Ricch,80,True
2020-02-08,Jerry Sprunger,Tory Lanez & T-Pain,81,False
2020-02-08,Chasin' You,Morgan Wallen,82,True
2020-02-08,Rare,Selena Gomez,83,False
2020-02-08,Slow Dance In A Parking Lot,Jordan Davis,84,False
2020-02-08,Before You Go,Lewis Capaldi,85,True
2020-02-08,Those Kinda Nights,Eminem Featuring Ed Sheeran,86,False
2020-02-08,Vete,Bad Bunny,87,False
2020-02-08,Homemade,Jake Owen,88,True
2020-02-08,Easy,DaniLeigh Featuring Chris Brown,89,False
2020-02-08,Come Thru,Summer Walker & Usher,90,False
2020-02-08,Darkness,Eminem,91,False
2020-02-08,Camelot,NLE Choppa,92,False
2020-02-08,Underdog,Alicia Keys,93,True
2020-02-08,First Man,Camila Cabello,94,True
2020-02-08,What If I Told You That I Love You,Ali Gatie,95,True
2020-02-08,Catch,Brett Young,96,True
2020-02-08,Unaccommodating,Eminem Featuring Young M.A,97,False
2020-02-08,July,Noah Cyrus & Leon Bridges,98,False
2020-02-08,You Gon' Learn,"Eminem Featuring Royce da 5'9"" & White Gold",99,False
2020-02-08,Dive Bar,Garth Brooks & Blake Shelton,100,True
2020-02-15,The Box,Roddy Ricch,1,False
2020-02-15,Life Is Good,Future Featuring Drake,2,False
2020-02-15,Circles,Post Malone,3,False
2020-02-15,Memories,Maroon 5,4,False
2020-02-15,Dance Monkey,Tones And I,5,False
2020-02-15,Someone You Loved,Lewis Capaldi,6,False
2020-02-15,Roxanne,Arizona Zervas,7,False
2020-02-15,"10,000 Hours",Dan + Shay & Justin Bieber,8,False
2020-02-15,Don't Start Now,Dua Lipa,9,False
2020-02-15,Everything I Wanted,Billie Eilish,10,False
2020-02-15,Lose You To Love Me,Selena Gomez,11,False
2020-02-15,Ballin',Mustard & Roddy Ricch,12,False
2020-02-15,BOP,DaBaby,13,False
2020-02-15,Yummy,Justin Bieber,14,False
2020-02-15,Blinding Lights,The Weeknd,15,False
2020-02-15,Good As Hell,Lizzo,16,False
2020-02-15,Heartless,The Weeknd,17,False
2020-02-15,The Bones,Maren Morris,18,False
2020-02-15,Hot Girl Bummer,blackbear,19,False
2020-02-15,Godzilla,Eminem Featuring Juice WRLD,20,False
2020-02-15,High Fashion,Roddy Ricch Featuring Mustard,21,False
2020-02-15,No Guidance,Chris Brown Featuring Drake,22,False
2020-02-15,Adore You,Harry Styles,23,False
2020-02-15,Woah,Lil Baby,24,False
2020-02-15,Bad Guy,Billie Eilish,25,False
2020-02-15,HIGHEST IN THE ROOM,Travis Scott,26,False
2020-02-15,Falling,Trevor Daniel,27,False
2020-02-15,Senorita,Shawn Mendes & Camila Cabello,28,False
2020-02-15,What A Man Gotta Do,Jonas Brothers,29,False
2020-02-15,You Should Be Sad,Halsey,30,False
2020-02-15,My Oh My,Camila Cabello Featuring DaBaby,31,False
2020-02-15,Trampoline,SHAED,32,False
2020-02-15,I Do It,Lil Wayne Featuring Big Sean & Lil Baby,33,True
2020-02-15,Kinfolks,Sam Hunt,34,False
2020-02-15,Truth Hurts,Lizzo,35,False
2020-02-15,One Man Band,Old Dominion,36,False
2020-02-15,Only Human,Jonas Brothers,37,False
2020-02-15,Sucker,Jonas Brothers,38,False
2020-02-15,Suicidal,YNW Melly & Juice WRLD,39,False
2020-02-15,I Don't Care,Ed Sheeran & Justin Bieber,40,False
2020-02-15,Juicy,Doja Cat & Tyga,41,False
2020-02-15,Tusa,Karol G & Nicki Minaj,42,False
2020-02-15,Even Though I'm Leaving,Luke Combs,43,False
2020-02-15,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,44,False
2020-02-15,Bandit,Juice WRLD & YoungBoy Never Broke Again,45,False
2020-02-15,Sum 2 Prove,Lil Baby,46,False
2020-02-15,Hot,Young Thug Featuring Gunna,47,False
2020-02-15,Heartache Medication,Jon Pardi,48,False
2020-02-15,South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,49,False
2020-02-15,Only The Young,Taylor Swift,50,True
2020-02-15,Homesick,Kane Brown,51,False
2020-02-15,BEST ON EARTH,Russ & BIA,52,False
2020-02-15,I Hope,Gabby Barrett Featuring Charlie Puth,53,False
2020-02-15,Slide,H.E.R. Featuring YG,54,False
2020-02-15,Heart On Ice,Rod Wave,55,False
2020-02-15,Anyone,Demi Lovato,56,False
2020-02-15,Out West,JACKBOYS Featuring Young Thug,57,False
2020-02-15,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,58,False
2020-02-15,B.I.T.C.H.,Megan Thee Stallion,59,False
2020-02-15,Physical,Dua Lipa,60,True
2020-02-15,Mahogany,Lil Wayne,61,True
2020-02-15,Nobody But You,Blake Shelton Duet With Gwen Stefani,62,False
2020-02-15,VIBEZ,DaBaby,63,False
2020-02-15,What She Wants Tonight,Luke Bryan,64,False
2020-02-15,Make Me Want To,Jimmie Allen,65,False
2020-02-15,P*$$y Fairy (OTW),Jhene Aiko,66,False
2020-02-15,Say So,Doja Cat Featuring Nicki Minaj,67,False
2020-02-15,I Wish Grandpas Never Died,Riley Green,68,False
2020-02-15,King Of My City,A Boogie Wit da Hoodie,69,True
2020-02-15,Futsal Shuffle 2020,Lil Uzi Vert,70,False
2020-02-15,More Hearts Than Mine,Ingrid Andress,71,False
2020-02-15,We Back,Jason Aldean,72,False
2020-02-15,Letter To Nipsey,Meek Mill Featuring Roddy Ricch,73,False
2020-02-15,SUGAR,BrockHampton,74,False
2020-02-15,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,75,False
2020-02-15,I Hope You're Happy Now,Carly Pearce & Lee Brice,76,False
2020-02-15,Ridin' Roads,Dustin Lynch,77,False
2020-02-15,No Idea,Don Toliver,78,False
2020-02-15,Before You Go,Lewis Capaldi,79,False
2020-02-15,Make No Sense,YoungBoy Never Broke Again,80,False
2020-02-15,Homemade,Jake Owen,81,False
2020-02-15,Good News,Mac Miller,82,False
2020-02-15,Start Wit Me,Roddy Ricch & Gunna,83,False
2020-02-15,Vete,Bad Bunny,84,False
2020-02-15,Chasin' You,Morgan Wallen,85,False
2020-02-15,homecoming queen?,Kelsea Ballerini,86,False
2020-02-15,Mama Mia,Lil Wayne,87,True
2020-02-15,Funeral,Lil Wayne,88,True
2020-02-15,Nice To Meet Ya,Meghan Trainor Featuring Nicki Minaj,89,True
2020-02-15,Slow Dance In A Parking Lot,Jordan Davis,90,False
2020-02-15,Come Thru,Summer Walker & Usher,91,False
2020-02-15,Jerry Sprunger,Tory Lanez & T-Pain,92,False
2020-02-15,Get Me,Justin Bieber Featuring Kehlani,93,True
2020-02-15,Catch,Brett Young,94,False
2020-02-15,Dive Bar,Garth Brooks & Blake Shelton,95,False
2020-02-15,Easy,DaniLeigh Featuring Chris Brown,96,False
2020-02-15,Rare,Selena Gomez,97,False
2020-02-15,U Played,MoneyBagg Yo Featuring Lil Baby,98,False
2020-02-15,Camelot,NLE Choppa,99,False
2020-02-15,ORANGE SODA,Baby Keem,100,False
2020-02-22,The Box,Roddy Ricch,1,False
2020-02-22,Life Is Good,Future Featuring Drake,2,False
2020-02-22,Circles,Post Malone,3,False
2020-02-22,Memories,Maroon 5,4,False
2020-02-22,Dance Monkey,Tones And I,5,False
2020-02-22,Don't Start Now,Dua Lipa,6,False
2020-02-22,Roxanne,Arizona Zervas,7,False
2020-02-22,Someone You Loved,Lewis Capaldi,8,False
2020-02-22,"10,000 Hours",Dan + Shay & Justin Bieber,9,False
2020-02-22,Everything I Wanted,Billie Eilish,10,False
2020-02-22,Intentions,Justin Bieber Featuring Quavo,11,True
2020-02-22,Blinding Lights,The Weeknd,12,False
2020-02-22,Lose You To Love Me,Selena Gomez,13,False
2020-02-22,Ballin',Mustard & Roddy Ricch,14,False
2020-02-22,BOP,DaBaby,15,False
2020-02-22,Hot Girl Bummer,blackbear,16,False
2020-02-22,Heartless,The Weeknd,17,False
2020-02-22,The Bones,Maren Morris,18,False
2020-02-22,Yummy,Justin Bieber,19,False
2020-02-22,Good As Hell,Lizzo,20,False
2020-02-22,High Fashion,Roddy Ricch Featuring Mustard,21,False
2020-02-22,Adore You,Harry Styles,22,False
2020-02-22,Yikes,Nicki Minaj,23,True
2020-02-22,Woah,Lil Baby,24,False
2020-02-22,Falling,Trevor Daniel,25,False
2020-02-22,My Oh My,Camila Cabello Featuring DaBaby,26,False
2020-02-22,No Guidance,Chris Brown Featuring Drake,27,False
2020-02-22,Godzilla,Eminem Featuring Juice WRLD,28,False
2020-02-22,Bad Guy,Billie Eilish,29,False
2020-02-22,HIGHEST IN THE ROOM,Travis Scott,30,False
2020-02-22,You Should Be Sad,Halsey,31,False
2020-02-22,What A Man Gotta Do,Jonas Brothers,32,False
2020-02-22,Senorita,Shawn Mendes & Camila Cabello,33,False
2020-02-22,Kinfolks,Sam Hunt,34,False
2020-02-22,Trampoline,SHAED,35,False
2020-02-22,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,36,False
2020-02-22,Sucker,Jonas Brothers,37,False
2020-02-22,One Man Band,Old Dominion,38,False
2020-02-22,Only Human,Jonas Brothers,39,False
2020-02-22,I Don't Care,Ed Sheeran & Justin Bieber,40,False
2020-02-22,Truth Hurts,Lizzo,41,False
2020-02-22,Tusa,Karol G & Nicki Minaj,42,False
2020-02-22,Juicy,Doja Cat & Tyga,43,False
2020-02-22,Suicidal,YNW Melly & Juice WRLD,44,False
2020-02-22,Homesick,Kane Brown,45,False
2020-02-22,Hot,Young Thug Featuring Gunna,46,False
2020-02-22,Even Though I'm Leaving,Luke Combs,47,False
2020-02-22,I Hope,Gabby Barrett Featuring Charlie Puth,48,False
2020-02-22,Sum 2 Prove,Lil Baby,49,False
2020-02-22,South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,50,False
2020-02-22,Bandit,Juice WRLD & YoungBoy Never Broke Again,51,False
2020-02-22,Heartache Medication,Jon Pardi,52,False
2020-02-22,Make Me Want To,Jimmie Allen,53,False
2020-02-22,BEST ON EARTH,Russ & BIA,54,False
2020-02-22,Heart On Ice,Rod Wave,55,False
2020-02-22,Slide,H.E.R. Featuring YG,56,False
2020-02-22,Know Your Worth,Khalid x Disclosure,57,True
2020-02-22,Say So,Doja Cat Featuring Nicki Minaj,58,False
2020-02-22,Out West,JACKBOYS Featuring Young Thug,59,False
2020-02-22,Nobody But You,Blake Shelton Duet With Gwen Stefani,60,False
2020-02-22,I Do It,Lil Wayne Featuring Big Sean & Lil Baby,61,False
2020-02-22,Blueberry Faygo,Lil Mosey,62,True
2020-02-22,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,63,False
2020-02-22,What She Wants Tonight,Luke Bryan,64,False
2020-02-22,VIBEZ,DaBaby,65,False
2020-02-22,I Wish Grandpas Never Died,Riley Green,66,False
2020-02-22,More Hearts Than Mine,Ingrid Andress,67,False
2020-02-22,Run,Joji,68,True
2020-02-22,We Back,Jason Aldean,69,False
2020-02-22,P*$$y Fairy (OTW),Jhene Aiko,70,False
2020-02-22,Before You Go,Lewis Capaldi,71,False
2020-02-22,B.I.T.C.H.,Megan Thee Stallion,72,False
2020-02-22,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,73,False
2020-02-22,Rodeo,Lil Nas X & Cardi B Or Nas,74,False
2020-02-22,Homemade,Jake Owen,75,False
2020-02-22,Slow Dance In A Parking Lot,Jordan Davis,76,False
2020-02-22,I Hope You're Happy Now,Carly Pearce & Lee Brice,77,False
2020-02-22,Ridin' Roads,Dustin Lynch,78,False
2020-02-22,Make No Sense,YoungBoy Never Broke Again,79,False
2020-02-22,Loyal,PARTYNEXTDOOR Featuring Drake,80,False
2020-02-22,Chasin' You,Morgan Wallen,81,False
2020-02-22,SUGAR,BrockHampton,82,False
2020-02-22,KEII,Anuel AA,83,True
2020-02-22,Futsal Shuffle 2020,Lil Uzi Vert,84,False
2020-02-22,Dive Bar,Garth Brooks & Blake Shelton,85,False
2020-02-22,homecoming queen?,Kelsea Ballerini,86,False
2020-02-22,Rare,Selena Gomez,87,False
2020-02-22,No Idea,Don Toliver,88,False
2020-02-22,Come Thru,Summer Walker & Usher,89,False
2020-02-22,Believe,Meek Mill Featuring Justin Timberlake,90,True
2020-02-22,Vete,Bad Bunny,91,False
2020-02-22,Catch,Brett Young,92,False
2020-02-22,Into The Unknown,Idina Menzel & AURORA,93,False
2020-02-22,Start Wit Me,Roddy Ricch & Gunna,94,False
2020-02-22,Easy,DaniLeigh Featuring Chris Brown,95,False
2020-02-22,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",96,True
2020-02-22,No Judgement,Niall Horan,97,True
2020-02-22,Jerry Sprunger,Tory Lanez & T-Pain,98,False
2020-02-22,King Of My City,A Boogie Wit da Hoodie,99,False
2020-02-22,ORANGE SODA,Baby Keem,100,False
2020-02-29,The Box,Roddy Ricch,1,False
2020-02-29,Life Is Good,Future Featuring Drake,2,False
2020-02-29,Circles,Post Malone,3,False
2020-02-29,Dance Monkey,Tones And I,4,False
2020-02-29,Don't Start Now,Dua Lipa,5,False
2020-02-29,Roxanne,Arizona Zervas,6,False
2020-02-29,Memories,Maroon 5,7,False
2020-02-29,Someone You Loved,Lewis Capaldi,8,False
2020-02-29,Intentions,Justin Bieber Featuring Quavo,9,False
2020-02-29,Blinding Lights,The Weeknd,10,False
2020-02-29,Yummy,Justin Bieber,11,False
2020-02-29,Everything I Wanted,Billie Eilish,12,False
2020-02-29,"10,000 Hours",Dan + Shay & Justin Bieber,13,False
2020-02-29,Heartless,The Weeknd,14,False
2020-02-29,Hot Girl Bummer,blackbear,15,False
2020-02-29,No Time To Die,Billie Eilish,16,True
2020-02-29,Ballin',Mustard & Roddy Ricch,17,False
2020-02-29,BOP,DaBaby,18,False
2020-02-29,The Bones,Maren Morris,19,False
2020-02-29,Adore You,Harry Styles,20,False
2020-02-29,Lose You To Love Me,Selena Gomez,21,False
2020-02-29,Good As Hell,Lizzo,22,False
2020-02-29,Numbers,"A Boogie Wit da Hoodie Featuring Roddy Ricch, Gunna & London On Da Track",23,True
2020-02-29,Forever,Justin Bieber Featuring Post Malone & Clever,24,True
2020-02-29,My Oh My,Camila Cabello Featuring DaBaby,25,False
2020-02-29,High Fashion,Roddy Ricch Featuring Mustard,26,False
2020-02-29,Falling,Trevor Daniel,27,False
2020-02-29,Woah,Lil Baby,28,False
2020-02-29,You Should Be Sad,Halsey,29,False
2020-02-29,Bad Guy,Billie Eilish,30,False
2020-02-29,No Guidance,Chris Brown Featuring Drake,31,False
2020-02-29,Senorita,Shawn Mendes & Camila Cabello,32,False
2020-02-29,What A Man Gotta Do,Jonas Brothers,33,False
2020-02-29,Kinfolks,Sam Hunt,34,False
2020-02-29,HIGHEST IN THE ROOM,Travis Scott,35,False
2020-02-29,Godzilla,Eminem Featuring Juice WRLD,36,False
2020-02-29,Trampoline,SHAED,37,False
2020-02-29,One Man Band,Old Dominion,38,False
2020-02-29,I Don't Care,Ed Sheeran & Justin Bieber,39,False
2020-02-29,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,40,False
2020-02-29,Sucker,Jonas Brothers,41,False
2020-02-29,Only Human,Jonas Brothers,42,False
2020-02-29,Homesick,Kane Brown,43,False
2020-02-29,I Hope,Gabby Barrett Featuring Charlie Puth,44,False
2020-02-29,Truth Hurts,Lizzo,45,False
2020-02-29,To Die For,Sam Smith,46,True
2020-02-29,Tusa,Karol G & Nicki Minaj,47,False
2020-02-29,g n f (Give No Fxk),"Migos, Young Thug & Travis Scott",48,True
2020-02-29,Dior,Pop Smoke,49,True
2020-02-29,Sum 2 Prove,Lil Baby,50,False
2020-02-29,Say So,Doja Cat Featuring Nicki Minaj,51,False
2020-02-29,Juicy,Doja Cat & Tyga,52,False
2020-02-29,Make Me Want To,Jimmie Allen,53,False
2020-02-29,Blueberry Faygo,Lil Mosey,54,False
2020-02-29,Slide,H.E.R. Featuring YG,55,False
2020-02-29,Suicidal,YNW Melly & Juice WRLD,56,False
2020-02-29,BEST ON EARTH,Russ & BIA,57,False
2020-02-29,Me And My Guitar,A Boogie Wit da Hoodie,58,True
2020-02-29,South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,59,False
2020-02-29,Go Stupid,Polo G Featuring NLE Choppa & Stunna 4 Vegas,60,True
2020-02-29,Heart On Ice,Rod Wave,61,False
2020-02-29,Bandit,Juice WRLD & YoungBoy Never Broke Again,62,False
2020-02-29,Nobody But You,Blake Shelton Duet With Gwen Stefani,63,False
2020-02-29,What She Wants Tonight,Luke Bryan,64,False
2020-02-29,I Hope You're Happy Now,Carly Pearce & Lee Brice,65,False
2020-02-29,Might Not Give Up,A Boogie Wit da Hoodie Featuring Young Thug,66,True
2020-02-29,I Wish Grandpas Never Died,Riley Green,67,False
2020-02-29,Out West,JACKBOYS Featuring Young Thug,68,False
2020-02-29,We Back,Jason Aldean,69,False
2020-02-29,More Hearts Than Mine,Ingrid Andress,70,False
2020-02-29,Chasin' You,Morgan Wallen,71,False
2020-02-29,Slow Dance In A Parking Lot,Jordan Davis,72,False
2020-02-29,Thug Love,A Boogie Wit da Hoodie,73,True
2020-02-29,Homemade,Jake Owen,74,False
2020-02-29,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,75,False
2020-02-29,Before You Go,Lewis Capaldi,76,False
2020-02-29,After Hours,The Weeknd,77,True
2020-02-29,Know Your Worth,Khalid x Disclosure,78,False
2020-02-29,Ignorantes,Bad Bunny & Sech,79,True
2020-02-29,Stain,A Boogie Wit da Hoodie Featuring DaBaby,80,True
2020-02-29,Yikes,Nicki Minaj,81,False
2020-02-29,Make No Sense,YoungBoy Never Broke Again,82,False
2020-02-29,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,83,False
2020-02-29,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",84,False
2020-02-29,Ridin' Roads,Dustin Lynch,85,False
2020-02-29,Come Around Me,Justin Bieber,86,True
